number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_learning_rate,params_model_name,params_norm,params_train_batch_size,params_training_loss,params_weight_decay,state
101,0.962530483897412,0.4129024550125787,0.696719045286824,2023-05-31 04:09:18.904095,2023-05-31 04:19:04.409388,0 days 00:09:45.505293,0.00971042024673141,unet,minmax,13,logcosh,2.5233875632000216e-09,COMPLETE
102,0.963288941472889,0.4160159617230355,0.7012280438511562,2023-05-31 04:19:04.504032,2023-05-31 04:26:05.348153,0 days 00:07:00.844121,0.009713683773869579,unet,minmax,11,logcosh,2.772094423806634e-09,COMPLETE
103,0.9624420831378052,0.40542595728588615,0.6848519884801778,2023-05-31 04:26:05.448683,2023-05-31 04:45:50.810781,0 days 00:19:45.362098,0.008622113424665874,unet,minmax,65,logcosh,5.695580605083572e-12,COMPLETE
104,0.9646141078745799,0.432253152108773,0.7035916011967941,2023-05-31 04:37:59.683793,2023-05-31 04:54:59.833716,0 days 00:17:00.149923,0.00868893855558684,unet,minmax,66,logcosh,8.76148179847864e-11,COMPLETE
105,0.9666790193732674,0.45418472394728515,0.7289582360622313,2023-05-31 04:45:50.922577,2023-05-31 04:58:10.495675,0 days 00:12:19.573098,0.009619114514636052,unet,minmax,62,logcosh,2.841303251265314e-09,COMPLETE
106,0.9626311088877908,0.40738411103593986,0.6877490176759204,2023-05-31 04:54:59.928676,2023-05-31 05:11:54.025312,0 days 00:16:54.096636,0.009583882654459,unet,minmax,45,logcosh,6.198466043813422e-12,COMPLETE
107,0.9649943903417958,0.4350772538821829,0.7121495930318741,2023-05-31 04:58:10.661379,2023-05-31 05:14:35.835352,0 days 00:16:25.173973,0.00883282961252089,unet,minmax,64,logcosh,6.0695364385597524e-12,COMPLETE
108,0.9640238395612816,0.4355651536356476,0.7104968979661439,2023-05-31 05:11:54.164269,2023-05-31 05:22:43.622713,0 days 00:10:49.458444,0.00887349458267775,unet,minmax,12,logcosh,7.426821178904178e-12,COMPLETE
109,0.957842853115706,0.3508971209170432,0.6344404714163526,2023-05-31 05:14:59.176647,2023-05-31 05:31:46.079172,0 days 00:16:46.902525,0.009525562005171238,unet,minmax,11,logcosh,5.812762642584685e-12,COMPLETE
110,0.9600883312635037,0.37956222446861126,0.6647171463472256,2023-05-31 05:23:06.949498,2023-05-31 05:36:41.113339,0 days 00:13:34.163841,0.0023961338291427245,unet,minmax,45,logcosh,6.094746901577296e-12,COMPLETE
111,0.9573564148451773,0.350282989857437,0.6361906631658799,2023-05-31 05:31:46.198428,2023-05-31 05:51:53.647266,0 days 00:20:07.448838,0.009069097280594423,unet,minmax,11,logcosh,5.7518702440898954e-12,COMPLETE
112,0.9584172267596284,0.35663756798907137,0.6433850322340944,2023-05-31 05:36:41.222893,2023-05-31 05:47:37.010710,0 days 00:10:55.787817,0.008594154303487103,unet,minmax,10,logcosh,1.74504919754363e-11,COMPLETE
113,0.9600366271486622,0.38230959231744494,0.6688642109681244,2023-05-31 05:47:37.107083,2023-05-31 06:04:46.197036,0 days 00:17:09.089953,0.007139266245512673,unet,minmax,11,logcosh,5.726051692315703e-12,COMPLETE
114,0.9623721639083256,0.4096111212566824,0.6947754934319719,2023-05-31 05:51:53.777795,2023-05-31 06:02:42.763568,0 days 00:10:48.985773,0.007477514170921585,unet,minmax,12,logcosh,5.484341931180038e-12,COMPLETE
115,0.9679267378749101,0.5494703134523974,0.8300112425910762,2023-05-31 06:02:42.872851,2023-05-31 06:06:50.555964,0 days 00:04:07.683113,0.007224211951799264,unet,minmax,9,logcosh,5.7484085296172964e-12,COMPLETE
116,0.9576278792859017,0.35433925571293334,0.6464119360258428,2023-05-31 06:04:46.302599,2023-05-31 06:27:11.108962,0 days 00:22:24.806363,0.007027480940952398,unet,minmax,8,logcosh,1.9360442160654503e-11,COMPLETE
117,0.960387127596592,0.38070933137437957,0.6660378052427295,2023-05-31 06:06:50.657998,2023-05-31 06:13:56.423909,0 days 00:07:05.765911,0.00565366953923679,unet,minmax,8,logcosh,1.7317288093369436e-11,COMPLETE
118,0.9608055094427124,0.3885989038038847,0.6768930107051571,2023-05-31 06:13:56.549796,2023-05-31 06:24:58.865177,0 days 00:11:02.315381,0.005734040210883543,unet,minmax,9,logcosh,1.825384105217177e-11,COMPLETE
119,0.9616753382647669,0.395962469180634,0.6822716458138898,2023-05-31 06:24:59.007687,2023-05-31 06:35:16.479481,0 days 00:10:17.471794,0.005471206589943348,unet,minmax,13,logcosh,1.531466503537337e-11,COMPLETE
120,0.9683289780114963,0.6114772195617526,0.8713409745609421,2023-05-31 06:27:11.213376,2023-05-31 06:31:13.203340,0 days 00:04:01.989964,0.005184644116733882,unet,minmax,13,logcosh,1.8031637244101273e-11,COMPLETE
121,0.9582099855933413,0.35466414324762585,0.6403144689222402,2023-05-31 06:31:13.327496,2023-05-31 06:42:18.055742,0 days 00:11:04.728246,0.006077787029044962,unet,minmax,8,logcosh,1.583474807923973e-11,COMPLETE
122,0.9616057082329919,0.39289853704884975,0.6758322673524513,2023-05-31 06:35:16.597217,2023-05-31 06:42:20.046323,0 days 00:07:03.449106,0.006105479102272225,unet,minmax,9,logcosh,1.626374126241038e-11,COMPLETE
123,0.9685645706469376,0.7923789275309068,1.027828127456037,2023-05-31 06:42:18.166020,2023-05-31 06:47:13.582671,0 days 00:04:55.416651,0.005776463117154652,unet,minmax,18,logcosh,1.624802005876723e-11,COMPLETE
124,0.9578518963922464,0.3555539451771128,0.6417210101920707,2023-05-31 06:42:43.087024,2023-05-31 06:57:16.407322,0 days 00:14:33.320298,0.0026990058754256165,unet,minmax,8,logcosh,2.00369755984898e-11,COMPLETE
125,0.9602979524713556,0.38703493251913124,0.6804840251373581,2023-05-31 06:47:36.921021,2023-05-31 06:57:37.950821,0 days 00:10:01.029800,0.0060833405159508875,unet,minmax,8,logcosh,1.1638391752758382e-12,COMPLETE
126,0.9724219450311932,0.5433172267885247,0.8047682819741411,2023-05-31 06:57:16.543765,2023-05-31 07:01:15.037031,0 days 00:03:58.493266,0.007562462247851631,unet,minmax,15,logcosh,1.1006006009662638e-12,COMPLETE
127,0.9617236761509591,0.3947553801225562,0.6756234971151598,2023-05-31 06:57:38.070781,2023-05-31 07:09:05.013404,0 days 00:11:26.942623,0.007696743208675895,unet,minmax,21,logcosh,1.849544122555286e-12,COMPLETE
128,0.9602756501931767,0.3816298647704587,0.6648813043280876,2023-05-31 07:01:15.139015,2023-05-31 07:12:44.884540,0 days 00:11:29.745525,0.003146441609028244,unet,minmax,22,logcosh,1.8405417115156784e-12,COMPLETE
129,0.9571901738949703,0.34551923356803077,0.6345444557808305,2023-05-31 07:09:05.179283,2023-05-31 07:30:46.540572,0 days 00:21:41.361289,0.002897189983950141,unet,minmax,8,logcosh,1.7226779815248636e-12,COMPLETE
130,0.9609492838307128,0.3917350082130002,0.6768681941923432,2023-05-31 07:12:45.013997,2023-05-31 07:21:52.561826,0 days 00:09:07.547829,0.002912147192053774,unet,minmax,17,logcosh,1.8252917498562487e-12,COMPLETE
131,0.9574898870542017,0.3442722897488712,0.630203516879448,2023-05-31 07:21:52.657601,2023-05-31 07:32:55.749887,0 days 00:11:03.092286,0.004873877995789433,unet,minmax,8,logcosh,4.320943608799444e-12,COMPLETE
132,0.9570060382889714,0.3404996390473804,0.627988662014309,2023-05-31 07:30:46.679582,2023-05-31 07:41:46.109003,0 days 00:10:59.429421,0.0023091053028326592,unet,minmax,8,logcosh,1.8748775420487793e-12,COMPLETE
133,0.957492458430732,0.3462420300829267,0.6345502024443705,2023-05-31 07:32:55.863312,2023-05-31 07:46:07.583539,0 days 00:13:11.720227,0.0023368092211104416,unet,minmax,7,logcosh,3.6385960142823736e-06,COMPLETE
134,0.9642662532030809,0.4422848530306735,0.7117532244755965,2023-05-31 07:41:46.217105,2023-05-31 07:48:40.736113,0 days 00:06:54.519008,0.0022655577589565123,unet,minmax,11,logcosh,1.1618633501707497e-05,COMPLETE
135,0.957039389444604,0.3413637764476763,0.6300920467295692,2023-05-31 07:46:07.688667,2023-05-31 07:59:22.042947,0 days 00:13:14.354280,0.002149769011411973,unet,minmax,4,logcosh,5.806863630170559e-06,COMPLETE
136,0.9596491860829509,0.37109970914516094,0.6584888216656958,2023-05-31 07:48:40.870704,2023-05-31 07:58:44.643904,0 days 00:10:03.773200,0.002453934273189493,unet,minmax,7,logcosh,2.304085939043224e-12,COMPLETE
137,0.9597710444319197,0.3763973044847463,0.6675272496955251,2023-05-31 07:58:44.757643,2023-05-31 08:17:46.477842,0 days 00:19:01.720199,0.0006639519950818423,unet,minmax,4,logcosh,6.1096597321236416e-06,COMPLETE
138,0.9588630842297355,0.37803193919428085,0.678037579731554,2023-05-31 07:59:22.145093,2023-05-31 08:10:35.130978,0 days 00:11:12.985885,0.0026174987502185568,unet,minmax,4,logcosh,1.1383851090533845e-05,COMPLETE
139,0.9626476094733891,0.41969906378015176,0.7152065458248176,2023-05-31 08:10:58.243949,2023-05-31 08:16:22.542842,0 days 00:05:24.298893,0.00201665085711744,unet,minmax,4,logcosh,2.471777062474563e-12,COMPLETE
140,0.9589494433074415,0.36968849689975714,0.6608885225004411,2023-05-31 08:16:22.637841,2023-05-31 08:25:59.944570,0 days 00:09:37.306729,0.0025304900973197974,unet,minmax,14,logcosh,1.414834171291395e-12,COMPLETE
141,0.9583679694250586,0.3613800880560734,0.6497990800075601,2023-05-31 08:18:08.985190,2023-05-31 08:35:26.628454,0 days 00:17:17.643264,0.002766399640176228,unet,minmax,8,logcosh,4.0950296422362953e-10,COMPLETE
142,0.958211089268373,0.3583882299507568,0.6470050068259777,2023-05-31 08:26:00.049418,2023-05-31 08:39:02.187915,0 days 00:13:02.138497,0.002853537949062037,unet,minmax,7,logcosh,1.4686364102287553e-12,COMPLETE
143,0.963563870514687,0.45148191286515477,0.7345158797402375,2023-05-31 08:35:26.741709,2023-05-31 08:43:44.768277,0 days 00:08:18.026568,0.0027630208928928184,unet,minmax,14,logcosh,1.596658123271853e-12,COMPLETE
144,0.9675903999648656,0.46211952686370206,0.7314960231727251,2023-05-31 08:39:02.306551,2023-05-31 08:42:59.499826,0 days 00:03:57.193275,0.0029103926847481565,unet,minmax,13,logcosh,1.4706185755416692e-12,COMPLETE
145,0.9583396185750053,0.36634560249415715,0.6582524674434119,2023-05-31 08:42:59.593460,2023-05-31 08:52:52.736617,0 days 00:09:53.143157,0.0005866788964706443,unet,minmax,8,logcosh,4.491191649526317e-06,COMPLETE
146,0.9578322366739975,0.352749528666044,0.6406098625509989,2023-05-31 08:43:44.877620,2023-05-31 08:58:41.850524,0 days 00:14:56.972904,0.0019203517479944826,unet,minmax,7,logcosh,2.958796934802357e-12,COMPLETE
147,0.9579999068929153,0.3510424900878563,0.6394574447920303,2023-05-31 08:52:52.866856,2023-05-31 09:03:45.346738,0 days 00:10:52.479882,0.0018014974466788955,unet,minmax,9,logcosh,3.3247849348337202e-06,COMPLETE
148,0.95954708803985,0.3693360780694626,0.6613258889642374,2023-05-31 08:58:41.973595,2023-05-31 09:13:26.636849,0 days 00:14:44.663254,0.0019847277963806545,linknet,minmax,83,logcosh,2.6159140561111363e-12,COMPLETE
149,0.9575525297163185,0.3534859399434858,0.6438084857230042,2023-05-31 09:03:45.473179,2023-05-31 09:16:58.037826,0 days 00:13:12.564647,0.0033897985687028442,linknet,minmax,11,logcosh,3.85500351297123e-12,COMPLETE
150,0.9609899260958499,0.3969814569600933,0.6855166657325817,2023-05-31 09:13:26.775335,2023-05-31 09:25:14.397146,0 days 00:11:47.621811,0.0034525313330260607,unet,minmax,10,logcosh,2.7118807483266776e-06,COMPLETE
151,0.9607809495748797,0.3850637254400386,0.6701429343425845,2023-05-31 09:16:58.164069,2023-05-31 09:25:23.367873,0 days 00:08:25.203804,0.0004770225249677838,unet,minmax,10,logcosh,1.5123172122770682e-09,COMPLETE
152,0.9588428819876258,0.35960484934261683,0.6421173938711471,2023-05-31 09:25:14.537457,2023-05-31 09:36:17.990757,0 days 00:11:03.453300,0.004525851821940642,unet,minmax,9,logcosh,1.684018781844657e-09,COMPLETE
153,0.966480181693817,0.49834337113282673,0.7745365217556734,2023-05-31 09:25:23.448561,2023-05-31 09:30:00.408882,0 days 00:04:36.960321,0.0018158368280116238,unet,minmax,7,logcosh,1.184181725368026e-12,COMPLETE
154,0.9572346548381344,0.34696347915740566,0.6372800339766945,2023-05-31 09:30:00.504002,2023-05-31 09:48:00.638915,0 days 00:18:00.134913,0.004502535639597442,unet,minmax,7,logcosh,1.6088313557649467e-09,COMPLETE
155,0.9612907946255608,0.39173192032871146,0.6762122579176396,2023-05-31 09:36:18.102670,2023-05-31 09:42:12.428100,0 days 00:05:54.325430,0.004385488753870315,linknet,minmax,17,logcosh,3.9994451503147256e-12,COMPLETE
156,0.9578793801782669,0.3519853123941654,0.6409863899952645,2023-05-31 09:42:34.295600,2023-05-31 09:53:21.190707,0 days 00:10:46.895107,0.0012173347302145917,unet,minmax,12,logcosh,6.131520133028907e-07,COMPLETE
157,0.9618072746594845,0.39629071128053117,0.6860340620475731,2023-05-31 09:48:23.173898,2023-05-31 09:54:50.650865,0 days 00:06:27.476967,0.0007678345060351943,unet,minmax,11,logcosh,1.0541871375440072e-10,COMPLETE
158,0.9591865243930335,0.3658807636219945,0.6575724707958339,2023-05-31 09:53:21.298955,2023-05-31 10:03:35.498695,0 days 00:10:14.199740,0.0006253015001732662,unet,minmax,12,logcosh,3.738394479460187e-06,COMPLETE
159,0.9594819856861674,0.37757488319410976,0.6651643728758327,2023-05-31 09:54:50.774522,2023-05-31 10:08:31.920111,0 days 00:13:41.145589,0.0011791591345042677,unet,minmax,15,logcosh,6.037678050892907e-07,COMPLETE
160,0.9604104698841874,0.3936545634094442,0.6824478869109848,2023-05-31 10:03:35.631400,2023-05-31 10:15:03.089670,0 days 00:11:27.458270,0.0033486835404030347,unet,minmax,15,huber,1.2590668058547814e-08,COMPLETE
161,0.9718977294924233,0.5047611456235984,0.7707915118633971,2023-05-31 10:08:32.030511,2023-05-31 10:18:07.458725,0 days 00:09:35.428214,4.035990431348589e-05,unet,minmax,6,logcosh,4.063731536373118e-10,COMPLETE
162,0.997519641196588,0.8369746577196061,1.024478427524123,2023-05-31 10:15:03.206708,2023-05-31 10:39:43.736985,0 days 00:24:40.530277,3.69436786424634e-05,unet,minmax,70,logcosh,4.2199646691880505e-11,COMPLETE
163,0.9727419506115343,0.5158136168763431,0.8029819467355065,2023-05-31 10:18:07.577150,2023-05-31 10:49:34.882594,0 days 00:31:27.305444,0.0001923040522312849,linknet,minmax,109,logcosh,5.309189071239094e-07,COMPLETE
164,1.6398170015739322,5.599860753261582,2.703125758502877,2023-05-31 10:39:43.871137,2023-05-31 11:06:14.211475,0 days 00:26:30.340338,5.08680558840684e-05,linknet,minmax,110,logcosh,2.7260853565230342e-06,COMPLETE
165,1.0621848425054996,1.382283401444341,1.17910844023665,2023-05-31 10:49:34.992848,2023-05-31 11:01:13.825081,0 days 00:11:38.832233,9.428244282942675e-05,pspnet,minmax,7,logcosh,0.00011309979548757032,COMPLETE
166,0.966494314302048,0.4455040004734007,0.7350721718937159,2023-05-31 11:01:14.108118,2023-05-31 11:12:17.432355,0 days 00:11:03.324237,5.2608065226113554e-05,unet,minmax,4,logcosh,7.333583422885166e-06,COMPLETE
167,1.3792715139411846,6.670396662457459,2.9820344477394336,2023-05-31 11:07:26.792855,2023-05-31 11:16:40.106579,0 days 00:09:13.313724,7.278417715059197e-06,unet,minmax,103,logcosh,1.883566404788861e-08,COMPLETE
168,1.0787648098568952,3.7369449325535413,2.13021906355885,2023-05-31 11:12:39.941744,2023-05-31 11:15:54.937899,0 days 00:03:14.996155,0.0005294772321061125,unet,zscore,10,huber,1.5798715507713593e-07,COMPLETE
169,0.9774300970138269,0.5825495686485311,0.8520339090653406,2023-05-31 11:15:55.046689,2023-05-31 11:35:03.941631,0 days 00:19:08.894942,0.00010374650364576124,unet,minmax,104,xtanh,1.7946417830152823e-08,COMPLETE
170,0.9575355273670739,0.347186445456812,0.6330756841939804,2023-05-31 11:16:40.232522,2023-05-31 11:29:34.857939,0 days 00:12:54.625417,0.002061966553346818,unet,minmax,7,xtanh,1.397325315626866e-05,COMPLETE
171,0.9605690766966745,0.3806113612273992,0.6734746835123353,2023-05-31 11:29:34.970643,2023-05-31 11:36:30.818259,0 days 00:06:55.847616,0.0007339167246399668,unet,minmax,8,xtanh,5.846839858601682e-07,COMPLETE
172,0.9596222205249458,0.383222630576205,0.6761775964628136,2023-05-31 11:35:04.045531,2023-05-31 11:46:03.917444,0 days 00:10:59.871913,0.0005355669832001162,unet,minmax,8,logcosh,5.336121945173356e-08,COMPLETE
173,0.9644551912069527,0.43210572668774033,0.7221325154601128,2023-05-31 11:36:30.992533,2023-05-31 11:43:39.042476,0 days 00:07:08.049943,0.000502520437881398,unet,minmax,68,logcosh,1.1893028568340372e-10,COMPLETE
174,1.196436371080658,3.791899938060317,2.1750658054092504,2023-05-31 11:43:39.159476,2023-05-31 11:50:18.676321,0 days 00:06:39.516845,0.002084425166666666,pspnet,zscore,12,logcosh,7.159888658076461e-11,COMPLETE
175,1.0785111557788423,1.5894921150383432,1.2613898946978348,2023-05-31 11:46:04.037238,2023-05-31 11:54:35.574371,0 days 00:08:31.537133,0.0021544814677353194,pspnet,negone,12,logcosh,8.862812701660983e-09,COMPLETE
176,0.9985680024471161,1.1479583898609151,1.1121029180256896,2023-05-31 11:50:18.832180,2023-05-31 12:03:29.461026,0 days 00:13:10.628846,9.37014513502875e-06,unet,negone,4,logcosh,5.1093303459256074e-11,COMPLETE
177,0.9678996504685832,0.4666997014142215,0.7375325000288089,2023-05-31 11:54:35.724616,2023-05-31 12:10:48.650255,0 days 00:16:12.925639,0.0041877221681071095,unet,minmax,83,logcosh,7.894303724856635e-08,COMPLETE
178,0.9572538347573704,0.3467139009097651,0.63517170410623,2023-05-31 12:03:29.606948,2023-05-31 12:16:45.616101,0 days 00:13:16.009153,0.0011815332780586412,unet,minmax,6,huber,1.2559717263355502e-05,COMPLETE
179,0.9673706240280575,0.4565937719647701,0.7378715380548748,2023-05-31 12:10:48.783573,2023-05-31 12:22:36.887652,0 days 00:11:48.104079,3.3843615871805066e-05,unet,minmax,6,smooth,3.667301154606456e-12,COMPLETE
180,1.1013594705485117,3.615174332295184,2.0690726054250312,2023-05-31 12:16:45.764325,2023-05-31 12:19:59.941655,0 days 00:03:14.177330,0.0017202447621652533,unet,zscore,6,huber,1.3400942670968012e-08,COMPLETE
181,1.2380703674822846,4.0674571341657515,2.2023285904102763,2023-05-31 12:20:00.059995,2023-05-31 12:35:15.463901,0 days 00:15:15.403906,1.129713707144043e-06,unet,minmax,9,logcosh,1.4904547086754634e-07,COMPLETE
182,1.0163992912850757,1.0035647659096676,1.0678641644806408,2023-05-31 12:22:37.012543,2023-05-31 12:33:01.798349,0 days 00:10:24.785806,7.63287038417951e-06,unet,minmax,10,logcosh,1.4437115618227573e-05,COMPLETE
183,0.9595218103969049,0.3764494546396325,0.6691665005931313,2023-05-31 12:33:01.920239,2023-05-31 12:42:42.571309,0 days 00:09:40.651070,0.00024148614421572997,unet,minmax,13,mae,5.855190736367863e-06,COMPLETE
184,1.0165361549327212,0.9762453132057175,0.9484145605573272,2023-05-31 12:36:03.510457,2023-05-31 12:51:28.994196,0 days 00:15:25.483739,6.088384912022348e-05,deeplabv3+,minmax,12,mae,2.286205323709755e-09,COMPLETE
185,0.9594311877873078,0.37621383503256095,0.6671786238150267,2023-05-31 12:43:10.416985,2023-05-31 12:51:59.270750,0 days 00:08:48.853765,0.0034964493550053073,linknet,minmax,17,logcosh,4.193995232028176e-10,COMPLETE
186,1.0253408973018412,1.8572837428660924,1.501834198896804,2023-05-31 12:51:29.187258,2023-05-31 12:59:21.399383,0 days 00:07:52.212125,7.713913762591725e-05,linknet,negone,17,xsigmoid,2.6305339419694557e-08,COMPLETE
187,1.0967095412062642,3.6205251014049695,2.067113926197564,2023-05-31 12:51:59.432860,2023-05-31 12:55:10.382356,0 days 00:03:10.949496,0.0012231858389124674,unet,zscore,7,xsigmoid,2.3850536794970137e-08,COMPLETE
188,0.9917603166874597,0.9238240420789922,0.9304896886255049,2023-05-31 12:55:10.500694,2023-05-31 13:03:51.831112,0 days 00:08:41.330418,0.00019675384939630885,unet,negone,10,logcosh,8.918584810099665e-06,COMPLETE
189,0.9573490848684952,0.34507016395949747,0.635390515881918,2023-05-31 12:59:21.538380,2023-05-31 13:12:30.365106,0 days 00:13:08.826726,0.0007777106546749991,unet,minmax,4,logcosh,0.0006107599671866544,COMPLETE
190,0.9700302868850994,0.49620214795196144,0.7716423205233045,2023-05-31 13:03:51.987204,2023-05-31 13:14:58.975677,0 days 00:11:06.988473,3.580143896071458e-05,unet,minmax,4,logcosh,5.844106958248448e-08,COMPLETE
191,0.9580135278042068,0.3557721533275469,0.6453203421636061,2023-05-31 13:12:30.489898,2023-05-31 13:25:44.428392,0 days 00:13:13.938494,0.0007993860340302303,unet,minmax,6,logcosh,1.3775084607525263e-07,COMPLETE
192,0.9588724120292217,0.3609678204139272,0.6559832612394229,2023-05-31 13:14:59.136427,2023-05-31 13:25:54.399261,0 days 00:10:55.262834,0.0008172970875376057,unet,minmax,8,logcosh,0.0006157214088354671,COMPLETE
193,1.0087587616030578,0.9191810852265467,1.0169501470586322,2023-05-31 13:25:44.586327,2023-05-31 13:32:45.612517,0 days 00:07:01.026190,2.4585072754405e-05,unet,minmax,8,logcosh,2.795609543900149e-06,COMPLETE
194,1.1605628642855903,5.494729801177672,2.752426686744443,2023-05-31 13:25:54.487708,2023-05-31 13:30:19.457474,0 days 00:04:24.969766,4.1987228779804464e-05,deeplabv3+,zscore,80,huber,7.831226100754759e-06,COMPLETE
195,1.0616312825139502,1.3774495150919854,1.1798804288692657,2023-05-31 13:30:19.560848,2023-05-31 13:40:24.209894,0 days 00:10:04.649046,0.00010972901985830312,pspnet,minmax,10,xtanh,3.503504201365828e-09,COMPLETE
196,1.066663987207938,1.4823041281658376,1.2603867087173226,2023-05-31 13:32:45.767883,2023-05-31 13:43:04.840179,0 days 00:10:19.072296,2.9318377562909163e-05,deeplabv3,minmax,14,xtanh,1.4967700288418465e-05,COMPLETE
197,1.098881002058121,2.0125641800959104,1.5138845289019822,2023-05-31 13:40:24.401837,2023-05-31 13:45:33.581216,0 days 00:05:09.179379,1.384824705572855e-05,deeplabv3,minmax,14,smooth,1.0258678736157487e-12,COMPLETE
198,0.9748871433847676,0.5401893543982063,0.7983352248425967,2023-05-31 13:43:05.081113,2023-05-31 13:58:47.324484,0 days 00:15:42.243371,7.931363768611642e-06,unet,minmax,4,smooth,4.375294003379231e-06,COMPLETE
199,4.706292170685545,7.465791333726977,3.296495221839883,2023-05-31 13:45:33.762608,2023-05-31 13:48:34.801611,0 days 00:03:01.039003,1.0497238722934015e-06,unet,zscore,98,mse,1.7747707549760112e-09,COMPLETE
200,1.0001231682904423,1.1154672081917416,1.091284222931468,2023-05-31 13:48:34.971882,2023-05-31 13:54:25.193964,0 days 00:05:50.222082,4.478467610483252e-05,unet,negone,4,logcosh,1.65324487953333e-05,COMPLETE
201,0.9668052014580668,0.45158902034246234,0.7413344472585285,2023-05-31 13:54:25.311045,2023-05-31 13:58:28.216712,0 days 00:04:02.905667,0.00048427634259172486,unet,minmax,11,logcosh,9.911066506209192e-05,COMPLETE
202,0.9855842408049147,0.6665735809911977,0.8838896310318379,2023-05-31 13:58:28.317930,2023-05-31 14:18:56.655595,0 days 00:20:28.337665,4.329822130309638e-06,unet,minmax,7,logcosh,0.0005432203403377585,COMPLETE
